Ticket,EEM US Equity,EWG US Equity,TIP US Equity,EWJ US Equity,EFA US Equity,IEF US Equity,EWQ US Equity,EWU US Equity,XLB US Equity,XLE US Equity,XLF US Equity,LQD US Equity,XLK US Equity,XLU US Equity,EPP US Equity,FXI US Equity,VGK US Equity,VPL US Equity,SPY US Equity,TLT US Equity,BND US Equity,CSJ US Equity,DIA US Equity
05/25/2010, 36.550000 , 18.550000 , 105.680000 , 38.200000 , 47.310000 , 93.760000 , 20.040000 , 27.320000 , 30.350000 , 51.910000 , 11.741800 , 106.070000 , 21.320000 , 28.190000 , 35.730000 , 37.960000 , 39.920000 , 48.300000 , 107.818000 , 98.560000 , 80.710000 , 103.320000 , 100.480000 
05/26/2010, 36.530000 , 18.270000 , 105.900000 , 37.760000 , 46.650000 , 93.590000 , 19.610000 , 27.180000 , 30.080000 , 51.840000 , 11.644300 , 106.070000 , 21.110000 , 28.150000 , 35.510000 , 37.930000 , 39.220000 , 47.710000 , 107.779100 , 98.280000 , 80.610000 , 103.330000 , 99.700000 
05/27/2010, 38.730000 , 19.390000 , 105.480000 , 38.640000 , 49.250000 , 92.660000 , 21.030000 , 28.840000 , 31.300000 , 54.100000 , 12.188400 , 105.530000 , 21.830000 , 28.740000 , 37.640000 , 39.710000 , 41.760000 , 49.560000 , 110.760000 , 96.070000 , 80.280000 , 103.320000 , 102.720000 
05/28/2010, 38.150000 , 19.210000 , 106.110000 , 38.120000 , 48.330000 , 93.060000 , 20.570000 , 28.340000 , 30.760000 , 52.950000 , 11.920400 , 105.480000 , 21.640000 , 28.720000 , 37.170000 , 39.380000 , 41.040000 , 48.800000 , 109.369000 , 96.480000 , 80.460000 , 103.460000 , 101.510000 
06/01/2010, 37.405000 , 19.000000 , 105.320000 , 37.920000 , 47.830000 , 93.040000 , 20.220000 , 28.180000 , 29.760000 , 50.500000 , 11.668700 , 104.940000 , 21.410000 , 28.100000 , 36.150000 , 38.530000 , 40.570000 , 48.290000 , 107.530000 , 96.840000 , 80.280000 , 103.250000 , 100.360000 
06/02/2010, 38.710000 , 19.410000 , 105.220000 , 38.120000 , 49.120000 , 92.420000 , 20.940000 , 28.860000 , 30.660000 , 52.780000 , 12.034100 , 105.230000 , 21.890000 , 28.690000 , 37.290000 , 39.520000 , 41.900000 , 49.030000 , 110.330000 , 95.890000 , 80.200000 , 103.160000 , 102.620000 
06/03/2010, 38.560000 , 19.390000 , 105.340000 , 37.960000 , 48.960000 , 92.270000 , 20.880000 , 28.800000 , 30.340000 , 53.440000 , 11.969100 , 105.040000 , 22.130000 , 28.960000 , 37.390000 , 39.290000 , 41.760000 , 48.940000 , 110.700000 , 95.250000 , 80.120000 , 103.230000 , 102.650000 
06/04/2010, 37.200000 , 18.510000 , 105.970000 , 37.280000 , 46.860000 , 93.560000 , 19.620000 , 27.700000 , 29.110000 , 51.560000 , 11.490000 , 105.610000 , 21.450000 , 28.130000 , 35.770000 , 38.370000 , 39.660000 , 47.560000 , 106.820000 , 97.850000 , 80.340000 , 103.110000 , 99.470000 
06/07/2010, 36.640000 , 18.320000 , 106.090000 , 36.680000 , 46.300000 , 93.980000 , 19.420000 , 27.520000 , 28.590000 , 51.090000 , 11.262700 , 105.970000 , 21.090000 , 28.300000 , 35.170000 , 38.000000 , 39.240000 , 46.820000 , 105.490000 , 98.550000 , 80.610000 , 103.330000 , 98.270000 
06/08/2010, 37.460000 , 18.480000 , 105.780000 , 37.120000 , 47.020000 , 93.680000 , 19.710000 , 27.660000 , 29.240000 , 51.940000 , 11.481900 , 106.050000 , 21.150000 , 28.660000 , 36.230000 , 38.800000 , 39.800000 , 47.670000 , 105.513600 , 98.040000 , 80.580000 , 103.390000 , 99.460000 
06/09/2010, 37.230000 , 18.640000 , 105.870000 , 37.120000 , 46.900000 , 93.730000 , 19.590000 , 27.540000 , 29.240000 , 51.390000 , 11.384500 , 106.080000 , 21.000000 , 28.500000 , 36.330000 , 39.100000 , 39.590000 , 47.440000 , 106.050000 , 97.930000 , 80.560000 , 103.460000 , 99.150000 
06/10/2010, 38.580000 , 19.380000 , 105.120000 , 37.760000 , 48.840000 , 92.800000 , 20.640000 , 28.620000 , 30.280000 , 54.020000 , 11.758000 , 105.620000 , 21.550000 , 29.230000 , 37.930000 , 40.020000 , 41.590000 , 48.970000 , 109.150000 , 96.190000 , 80.230000 , 103.290000 , 101.860000 
06/11/2010, 38.750000 , 19.350000 , 105.730000 , 37.680000 , 48.900000 , 93.390000 , 20.840000 , 28.560000 , 30.660000 , 54.300000 , 11.790500 , 105.930000 , 21.740000 , 29.240000 , 38.150000 , 40.270000 , 41.660000 , 49.000000 , 109.680000 , 97.410000 , 80.380000 , 103.500000 , 102.330000 
06/14/2010, 38.770000 , 19.490000 , 105.730000 , 37.880000 , 49.220000 , 93.320000 , 21.130000 , 28.800000 , 30.380000 , 54.100000 , 11.725500 , 105.818000 , 21.700000 , 29.360000 , 38.320000 , 40.090000 , 41.990000 , 49.220000 , 109.520000 , 96.930000 , 80.400000 , 103.420000 , 102.130000 
06/15/2010, 39.950000 , 20.130000 , 105.590000 , 38.600000 , 50.760000 , 93.030000 , 22.050000 , 29.520000 , 31.140000 , 55.600000 , 12.017900 , 105.720000 , 22.260000 , 29.940000 , 39.280000 , 41.030000 , 43.600000 , 50.350000 , 111.960000 , 96.510000 , 80.250000 , 103.450000 , 104.190000 
06/16/2010, 39.940000 , 20.040000 , 105.880000 , 38.760000 , 50.540000 , 93.270000 , 21.870000 , 29.500000 , 31.100000 , 55.570000 , 12.017900 , 105.770000 , 22.310000 , 30.140000 , 39.070000 , 41.090000 , 43.280000 , 50.350000 , 111.930000 , 97.020000 , 80.420000 , 103.510000 , 104.270000 
06/17/2010, 39.740000 , 20.240000 , 106.430000 , 38.640000 , 50.680000 , 93.730000 , 22.010000 , 29.560000 , 30.960000 , 55.500000 , 12.001600 , 106.260000 , 22.400000 , 30.350000 , 39.000000 , 40.620000 , 43.510000 , 50.030000 , 112.110000 , 97.870000 , 80.660000 , 103.690000 , 104.560000 
06/18/2010, 39.920000 , 20.210000 , 106.240000 , 38.760000 , 50.640000 , 93.560000 , 21.960000 , 29.500000 , 30.980000 , 55.610000 , 12.050300 , 106.510000 , 22.310000 , 30.070000 , 39.060000 , 40.660000 , 43.470000 , 50.220000 , 111.680000 , 97.700000 , 80.610000 , 103.660000 , 104.490000 
06/21/2010, 40.600000 , 20.240000 , 106.310000 , 39.040000 , 50.610000 , 93.460000 , 21.850000 , 29.300000 , 31.110000 , 55.490000 , 12.026000 , 106.750000 , 22.180000 , 29.860000 , 39.660000 , 41.600000 , 43.240000 , 50.650000 , 111.390000 , 97.440000 , 80.660000 , 103.760000 , 104.470000 
06/22/2010, 39.830000 , 20.050000 , 106.590000 , 38.560000 , 49.990000 , 94.050000 , 21.600000 , 29.080000 , 30.430000 , 53.920000 , 11.839200 , 107.230000 , 21.990000 , 29.140000 , 39.070000 , 40.950000 , 42.730000 , 49.940000 , 109.580000 , 98.570000 , 80.840000 , 103.810000 , 102.940000 
06/23/2010, 39.670000 , 19.810000 , 106.590000 , 38.120000 , 49.440000 , 94.390000 , 21.180000 , 28.880000 , 30.430000 , 53.470000 , 11.798600 , 107.690000 , 21.940000 , 28.830000 , 38.380000 , 41.300000 , 43.170000 , 49.910000 , 109.230000 , 99.260000 , 81.030000 , 103.890000 , 102.990000 
06/24/2010, 39.010000 , 19.590000 , 106.310000 , 37.960000 , 48.580000 , 94.300000 , 20.640000 , 28.380000 , 29.720000 , 52.320000 , 11.571200 , 107.250000 , 21.500000 , 28.720000 , 37.750000 , 40.810000 , 42.260000 , 49.350000 , 107.450000 , 98.670000 , 80.940000 , 103.900000 , 101.560000 
06/25/2010, 39.450000 , 19.530000 , 106.680000 , 38.160000 , 48.830000 , 94.500000 , 20.640000 , 28.420000 , 30.200000 , 52.840000 , 11.883900 , 107.490000 , 21.400000 , 28.840000 , 38.050000 , 41.180000 , 42.410000 , 49.880000 , 107.867500 , 99.040000 , 81.020000 , 103.930000 , 101.720000 
06/28/2010, 39.160000 , 19.520000 , 106.910000 , 37.720000 , 48.480000 , 95.100000 , 20.560000 , 28.780000 , 29.780000 , 51.780000 , 11.766100 , 108.110000 , 21.460000 , 29.050000 , 37.700000 , 40.990000 , 42.200000 , 49.250000 , 107.530000 , 99.980000 , 81.170000 , 104.070000 , 101.380000 
06/29/2010, 37.590000 , 18.810000 , 106.990000 , 36.760000 , 46.860000 , 95.540000 , 19.690000 , 27.420000 , 28.690000 , 50.070000 , 11.352000 , 108.010000 , 20.720000 , 28.450000 , 36.120000 , 39.320000 , 40.620000 , 47.730000 , 104.010300 , 101.090000 , 81.360000 , 103.900000 , 98.730000 
06/30/2010, 37.320000 , 18.680000 , 106.910000 , 36.880000 , 46.520000 , 95.660000 , 19.560000 , 26.940000 , 28.370000 , 49.690000 , 11.230200 , 108.400000 , 20.410000 , 28.220000 , 35.750000 , 39.130000 , 40.200000 , 47.560000 , 103.220000 , 101.750000 , 81.400000 , 103.900000 , 97.730000 
07/01/2010, 37.590000 , 19.100000 , 106.010000 , 36.920000 , 47.190000 , 95.340000 , 19.890000 , 27.160000 , 28.160000 , 49.530000 , 11.116500 , 108.070000 , 20.350000 , 28.140000 , 35.830000 , 39.390000 , 40.980000 , 47.780000 , 102.830000 , 101.600000 , 81.180000 , 104.000000 , 97.350000 
07/02/2010, 37.760000 , 18.890000 , 105.780000 , 37.120000 , 47.090000 , 95.200000 , 19.860000 , 27.300000 , 28.080000 , 49.360000 , 10.978500 , 107.820000 , 20.290000 , 28.170000 , 35.870000 , 39.020000 , 40.840000 , 47.920000 , 102.190000 , 100.790000 , 81.130000 , 104.070000 , 96.860000 
07/06/2010, 38.450000 , 19.310000 , 105.940000 , 37.880000 , 48.030000 , 95.440000 , 20.230000 , 27.720000 , 28.080000 , 49.890000 , 11.051600 , 108.340000 , 20.490000 , 28.500000 , 36.470000 , 39.760000 , 41.660000 , 48.720000 , 102.870000 , 101.610000 , 81.330000 , 104.120000 , 97.460000 
07/07/2010, 39.300000 , 19.760000 , 105.530000 , 38.520000 , 49.530000 , 95.150000 , 21.020000 , 28.620000 , 29.240000 , 51.610000 , 11.530600 , 108.290000 , 21.160000 , 29.380000 , 37.360000 , 40.040000 , 43.140000 , 49.940000 , 106.107500 , 100.460000 , 81.240000 , 104.230000 , 100.300000 
07/08/2010, 39.490000 , 19.900000 , 105.660000 , 38.680000 , 50.010000 , 94.750000 , 21.320000 , 28.980000 , 29.680000 , 52.350000 , 11.611800 , 108.070000 , 21.250000 , 29.610000 , 37.830000 , 39.950000 , 43.610000 , 50.030000 , 107.160000 , 99.770000 , 81.200000 , 104.180000 , 101.500000 
07/09/2010, 39.980000 , 19.910000 , 105.750000 , 38.440000 , 50.050000 , 94.670000 , 21.330000 , 28.960000 , 30.390000 , 52.620000 , 11.782400 , 107.970000 , 21.370000 , 29.790000 , 38.360000 , 40.680000 , 43.730000 , 50.060000 , 107.960000 , 99.220000 , 81.090000 , 104.280000 , 102.080000 
07/12/2010, 39.640000 , 19.810000 , 105.690000 , 38.200000 , 49.870000 , 94.850000 , 21.240000 , 28.980000 , 30.000000 , 52.480000 , 11.798600 , 108.070000 , 21.510000 , 29.930000 , 38.140000 , 40.470000 , 43.450000 , 49.950000 , 108.020000 , 99.190000 , 81.130000 , 104.360000 , 102.260000 
07/13/2010, 40.120000 , 20.340000 , 105.540000 , 38.400000 , 50.810000 , 94.350000 , 21.840000 , 29.660000 , 30.770000 , 53.120000 , 12.090900 , 108.140000 , 21.790000 , 30.040000 , 38.590000 , 40.830000 , 44.660000 , 50.210000 , 109.660000 , 98.330000 , 80.980000 , 104.350000 , 103.730000 
07/14/2010, 40.060000 , 20.410000 , 105.850000 , 38.680000 , 50.950000 , 94.820000 , 21.760000 , 29.740000 , 30.760000 , 53.050000 , 12.001600 , 108.620000 , 21.950000 , 30.010000 , 38.730000 , 40.480000 , 44.730000 , 50.570000 , 109.651000 , 99.330000 , 81.190000 , 104.350000 , 103.750000 
07/15/2010, 39.850000 , 20.640000 , 105.980000 , 38.360000 , 51.220000 , 95.310000 , 21.990000 , 30.020000 , 30.770000 , 52.990000 , 11.977300 , 108.810000 , 21.960000 , 30.210000 , 38.600000 , 39.860000 , 45.250000 , 50.250000 , 109.720000 , 100.310000 , 81.240000 , 104.340000 , 103.680000 
07/16/2010, 38.630000 , 20.130000 , 105.730000 , 37.400000 , 49.590000 , 95.860000 , 21.300000 , 29.200000 , 29.790000 , 51.730000 , 11.481900 , 109.020000 , 21.370000 , 29.710000 , 37.540000 , 38.730000 , 43.750000 , 48.870000 , 106.660000 , 100.800000 , 81.540000 , 104.650000 , 101.040000 
07/19/2010, 39.150000 , 20.220000 , 105.320000 , 37.560000 , 49.920000 , 95.560000 , 21.500000 , 29.260000 , 29.900000 , 52.050000 , 11.457600 , 108.920000 , 21.600000 , 30.200000 , 37.760000 , 39.060000 , 44.130000 , 49.130000 , 107.310000 , 100.180000 , 81.490000 , 104.670000 , 101.620000 
07/20/2010, 40.070000 , 20.040000 , 105.390000 , 37.760000 , 50.220000 , 95.710000 , 21.390000 , 29.500000 , 30.750000 , 53.160000 , 11.595600 , 109.080000 , 21.730000 , 30.440000 , 38.800000 , 40.130000 , 44.160000 , 49.920000 , 108.470000 , 100.330000 , 81.450000 , 104.600000 , 102.330000 
07/21/2010, 39.670000 , 19.670000 , 105.970000 , 37.080000 , 49.340000 , 96.360000 , 20.910000 , 29.240000 , 30.660000 , 52.460000 , 11.392600 , 109.540000 , 21.460000 , 29.950000 , 37.970000 , 40.010000 , 43.340000 , 48.990000 , 107.070000 , 102.040000 , 81.770000 , 104.590000 , 101.240000 
07/22/2010, 40.840000 , 20.450000 , 105.910000 , 37.760000 , 50.980000 , 95.790000 , 21.920000 , 30.080000 , 31.340000 , 53.570000 , 11.733700 , 109.500000 , 22.020000 , 30.460000 , 39.000000 , 41.120000 , 45.160000 , 49.930000 , 109.450000 , 100.840000 , 81.650000 , 104.560000 , 103.250000 
07/23/2010, 41.130000 , 20.650000 , 105.650000 , 38.280000 , 51.600000 , 95.150000 , 22.150000 , 30.560000 , 32.000000 , 53.780000 , 11.823000 , 109.630000 , 22.160000 , 30.470000 , 39.660000 , 41.460000 , 45.680000 , 50.620000 , 110.400000 , 99.780000 , 81.520000 , 104.630000 , 104.270000 
07/26/2010, 41.430000 , 20.840000 , 105.670000 , 38.400000 , 51.970000 , 95.450000 , 22.360000 , 30.700000 , 32.190000 , 54.310000 , 12.001600 , 109.730000 , 22.320000 , 30.690000 , 40.110000 , 41.400000 , 45.970000 , 50.840000 , 111.560000 , 99.580000 , 81.550000 , 104.740000 , 105.260000 
07/27/2010, 41.360000 , 20.910000 , 105.550000 , 38.160000 , 52.100000 , 95.150000 , 22.460000 , 31.040000 , 31.970000 , 53.970000 , 12.026000 , 109.380000 , 22.350000 , 31.180000 , 40.000000 , 41.110000 , 46.210000 , 50.810000 , 111.510000 , 98.650000 , 81.450000 , 104.630000 , 105.440000 
07/28/2010, 41.150000 , 20.750000 , 105.860000 , 38.600000 , 51.830000 , 95.540000 , 22.360000 , 30.740000 , 31.840000 , 53.860000 , 11.904200 , 109.760000 , 22.210000 , 31.000000 , 39.650000 , 41.180000 , 45.830000 , 50.950000 , 110.830000 , 99.000000 , 81.650000 , 104.600000 , 105.080000 
07/29/2010, 41.180000 , 20.750000 , 106.030000 , 38.800000 , 52.070000 , 95.710000 , 22.550000 , 30.720000 , 31.800000 , 53.950000 , 11.952900 , 109.780000 , 22.010000 , 30.520000 , 39.960000 , 41.090000 , 45.950000 , 51.380000 , 110.280000 , 98.970000 , 81.740000 , 104.810000 , 104.680000 
07/30/2010, 41.400000 , 20.750000 , 106.350000 , 38.480000 , 51.910000 , 96.290000 , 22.420000 , 30.800000 , 32.010000 , 53.840000 , 11.944800 , 110.290000 , 21.930000 , 30.340000 , 40.020000 , 41.240000 , 45.880000 , 51.140000 , 110.300000 , 100.480000 , 81.800000 , 105.000000 , 104.700000 
08/02/2010, 42.460000 , 21.410000 , 106.380000 , 39.360000 , 53.660000 , 95.730000 , 23.270000 , 31.860000 , 32.860000 , 55.740000 , 12.245200 , 109.680000 , 22.350000 , 31.000000 , 41.230000 , 42.410000 , 47.650000 , 52.290000 , 112.740000 , 98.780000 , 81.600000 , 104.640000 , 106.760000 
08/03/2010, 42.270000 , 21.550000 , 106.910000 , 39.200000 , 53.550000 , 96.190000 , 23.330000 , 32.000000 , 32.260000 , 55.730000 , 12.107200 , 109.900000 , 22.290000 , 30.890000 , 40.950000 , 41.980000 , 47.620000 , 52.050000 , 112.210000 , 99.310000 , 81.830000 , 104.630000 , 106.380000 
08/04/2010, 42.330000 , 21.590000 , 106.570000 , 39.160000 , 53.630000 , 95.790000 , 23.410000 , 32.000000 , 32.570000 , 56.130000 , 12.155900 , 109.580000 , 22.410000 , 30.980000 , 41.180000 , 42.120000 , 47.610000 , 52.060000 , 112.970000 , 98.570000 , 81.660000 , 104.390000 , 106.970000 
08/05/2010, 42.150000 , 21.660000 , 106.960000 , 39.120000 , 53.590000 , 96.240000 , 23.440000 , 31.920000 , 32.620000 , 56.220000 , 12.107200 , 109.750000 , 22.360000 , 30.940000 , 40.950000 , 42.040000 , 47.640000 , 52.040000 , 112.840000 , 99.000000 , 81.790000 , 104.550000 , 106.870000 
08/06/2010, 42.080000 , 21.680000 , 107.060000 , 39.440000 , 53.750000 , 96.840000 , 23.450000 , 31.960000 , 32.520000 , 55.640000 , 12.001600 , 110.330000 , 22.280000 , 30.990000 , 40.970000 , 41.950000 , 47.720000 , 52.310000 , 112.392000 , 100.110000 , 82.020000 , 104.670000 , 106.680000 
08/09/2010, 42.260000 , 21.750000 , 107.020000 , 39.480000 , 53.820000 , 96.840000 , 23.530000 , 32.160000 , 32.680000 , 55.880000 , 12.074700 , 110.780000 , 22.400000 , 31.130000 , 41.370000 , 42.230000 , 47.820000 , 52.580000 , 113.010000 , 99.710000 , 81.910000 , 104.710000 , 107.140000 
08/10/2010, 41.740000 , 21.530000 , 107.660000 , 39.240000 , 53.390000 , 97.340000 , 23.300000 , 31.920000 , 32.340000 , 55.410000 , 11.952900 , 110.490000 , 22.210000 , 31.280000 , 40.540000 , 41.320000 , 47.400000 , 52.020000 , 112.420000 , 99.940000 , 82.110000 , 104.540000 , 106.640000 
08/11/2010, 40.390000 , 20.450000 , 107.650000 , 37.920000 , 50.950000 , 97.900000 , 21.970000 , 30.640000 , 31.290000 , 53.790000 , 11.546900 , 110.610000 , 21.670000 , 30.640000 , 39.150000 , 40.140000 , 45.090000 , 50.060000 , 109.300000 , 101.290000 , 82.180000 , 104.500000 , 104.100000 
08/12/2010, 40.460000 , 20.310000 , 106.980000 , 37.840000 , 50.890000 , 97.650000 , 21.880000 , 30.660000 , 31.390000 , 53.430000 , 11.449400 , 110.210000 , 21.380000 , 30.570000 , 39.040000 , 40.010000 , 45.080000 , 50.100000 , 108.630000 , 101.020000 , 82.010000 , 104.620000 , 103.430000 
08/13/2010, 40.660000 , 20.130000 , 107.280000 , 37.720000 , 50.730000 , 98.090000 , 21.650000 , 30.760000 , 31.330000 , 53.310000 , 11.425100 , 110.640000 , 21.270000 , 30.730000 , 39.310000 , 40.050000 , 44.870000 , 50.080000 , 108.310000 , 102.300000 , 82.250000 , 104.630000 , 103.310000 
08/16/2010, 41.040000 , 20.210000 , 107.570000 , 38.040000 , 51.100000 , 98.780000 , 21.740000 , 30.900000 , 31.440000 , 53.320000 , 11.392600 , 111.890000 , 21.310000 , 30.700000 , 39.530000 , 40.500000 , 45.270000 , 50.550000 , 108.270000 , 104.880000 , 82.550000 , 104.590000 , 103.250000 
08/17/2010, 41.490000 , 20.600000 , 107.340000 , 38.280000 , 51.710000 , 98.370000 , 22.110000 , 31.100000 , 32.180000 , 54.230000 , 11.481900 , 111.550000 , 21.540000 , 31.000000 , 40.060000 , 40.840000 , 45.770000 , 50.980000 , 109.590000 , 104.250000 , 82.430000 , 104.530000 , 104.350000 
08/18/2010, 41.460000 , 20.560000 , 107.250000 , 38.480000 , 51.690000 , 98.170000 , 22.110000 , 31.020000 , 32.300000 , 53.680000 , 11.522500 , 111.780000 , 21.670000 , 30.840000 , 39.900000 , 40.680000 , 45.770000 , 51.010000 , 109.790000 , 104.510000 , 82.380000 , 104.690000 , 104.570000 
08/19/2010, 41.100000 , 20.130000 , 107.250000 , 38.400000 , 50.850000 , 98.620000 , 21.560000 , 30.400000 , 31.580000 , 52.820000 , 11.254600 , 111.920000 , 21.400000 , 30.390000 , 39.360000 , 40.440000 , 44.800000 , 50.700000 , 107.910000 , 106.190000 , 82.570000 , 104.760000 , 103.090000 
08/20/2010, 41.020000 , 19.720000 , 107.160000 , 38.040000 , 50.310000 , 98.250000 , 21.210000 , 30.160000 , 31.510000 , 52.170000 , 11.222100 , 112.110000 , 21.360000 , 30.470000 , 39.260000 , 40.530000 , 44.190000 , 50.320000 , 107.540000 , 106.030000 , 82.460000 , 104.730000 , 102.150000 
08/23/2010, 40.650000 , 19.620000 , 107.160000 , 37.800000 , 50.210000 , 98.430000 , 21.160000 , 30.260000 , 31.120000 , 52.230000 , 11.149000 , 112.290000 , 21.190000 , 30.670000 , 39.110000 , 39.990000 , 44.160000 , 50.190000 , 107.123600 , 106.080000 , 82.520000 , 104.830000 , 101.730000 
08/24/2010, 40.130000 , 19.350000 , 107.530000 , 37.720000 , 49.520000 , 99.240000 , 20.830000 , 29.720000 , 30.420000 , 51.410000 , 10.962200 , 112.630000 , 20.890000 , 30.722500 , 38.410000 , 39.580000 , 43.470000 , 49.610000 , 105.530000 , 107.760000 , 82.790000 , 105.010000 , 100.400000 
08/25/2010, 39.860000 , 19.330000 , 107.520000 , 37.640000 , 49.560000 , 98.680000 , 20.750000 , 29.720000 , 30.510000 , 51.240000 , 10.994700 , 112.800000 , 21.000000 , 30.690000 , 38.460000 , 39.520000 , 43.430000 , 49.690000 , 105.940000 , 107.410000 , 82.690000 , 104.990000 , 100.620000 
08/26/2010, 39.670000 , 19.300000 , 108.040000 , 37.600000 , 49.570000 , 99.210000 , 20.730000 , 29.820000 , 30.470000 , 50.780000 , 10.905400 , 112.860000 , 20.810000 , 30.530000 , 38.550000 , 39.220000 , 43.440000 , 49.600000 , 105.350000 , 108.420000 , 82.770000 , 104.990000 , 99.940000 
08/27/2010, 40.490000 , 19.620000 , 107.430000 , 38.080000 , 50.540000 , 98.070000 , 21.250000 , 30.360000 , 31.380000 , 52.110000 , 11.157100 , 111.990000 , 21.030000 , 31.140000 , 39.530000 , 39.980000 , 44.390000 , 50.550000 , 106.850000 , 105.330000 , 82.390000 , 105.020000 , 101.610000 
08/30/2010, 39.840000 , 19.250000 , 107.930000 , 38.000000 , 49.800000 , 98.830000 , 20.790000 , 29.860000 , 30.950000 , 51.380000 , 10.913500 , 112.610000 , 20.770000 , 30.680000 , 39.300000 , 39.380000 , 43.510000 , 50.300000 , 105.330000 , 107.340000 , 82.750000 , 105.080000 , 100.160000 
08/31/2010, 40.040000 , 19.300000 , 108.240000 , 37.520000 , 49.930000 , 99.300000 , 20.930000 , 29.900000 , 31.060000 , 51.300000 , 11.002800 , 112.990000 , 20.710000 , 30.800000 , 39.310000 , 39.320000 , 43.770000 , 50.030000 , 105.310000 , 108.570000 , 82.900000 , 105.210000 , 100.250000 
09/01/2010, 41.470000 , 20.090000 , 107.740000 , 38.560000 , 51.730000 , 98.320000 , 21.840000 , 30.920000 , 31.970000 , 53.080000 , 11.441300 , 111.800000 , 21.220000 , 31.480000 , 41.090000 , 40.290000 , 45.550000 , 51.560000 , 108.460000 , 106.000000 , 82.380000 , 104.990000 , 102.800000 
09/02/2010, 41.540000 , 20.220000 , 107.630000 , 38.400000 , 52.010000 , 97.900000 , 22.120000 , 31.080000 , 32.350000 , 53.550000 , 11.546900 , 111.630000 , 21.390000 , 31.460000 , 41.290000 , 40.710000 , 45.880000 , 51.540000 , 109.460000 , 104.890000 , 82.250000 , 105.000000 , 103.270000 
09/03/2010, 42.020000 , 20.480000 , 107.380000 , 38.680000 , 52.460000 , 97.330000 , 22.420000 , 31.460000 , 32.720000 , 54.200000 , 11.790500 , 110.740000 , 21.720000 , 31.630000 , 41.440000 , 40.950000 , 46.380000 , 51.930000 , 110.920000 , 103.580000 , 82.080000 , 104.870000 , 104.560000 
