Date,AAPL US Equity,BRK/B US Equity,JPM US Equity,JNJ US Equity,PFE US Equity,AMZN US Equity,CMCSA US Equity,WMT US Equity,PG US Equity,GE US Equity,MMM US Equity,XOM US Equity,CVX US Equity,VZ US Equity,NEE US Equity,DUK US Equity,DOW US Equity,DD US Equity,SPG US Equity,GOOGL US Equity
4/10/2012,95.26,90.36,41.82,69.27,25.35,260.47,18.25,74.72,69.38,22.95,94.43,92.22,117.15,47.26,71.08,65.39,29.18,47.26,143.47,384.4
5/10/2012,93.23,90.42,41.71,69.65,25.52,258.51,18.27,75.13,69.63,23.12,94.96,92.55,117.5,47.05,70.83,64.98,29.2,47.83,143.58,384.2
8/10/2012,91.17,90.17,41.66,69.44,25.4,259.06,18.11,75.25,69.1,22.92,95.37,92.68,117.62,46.57,70.68,65.23,29,47.75,143.73,379.29
9/10/2012,90.84,89.26,41.38,68.41,25.31,250.96,17.66,74.14,68.7,22.62,93.94,92.13,117.36,46.11,70.31,65.29,28.4,47.02,143.14,372.41
10/10/2012,91.56,88.73,41.77,68.22,25.16,244.99,17.58,75.42,68.14,22.43,93.28,91.03,112.45,45.78,69.89,64.78,28.08,46.66,143.89,372.64
11/10/2012,89.73,88.71,42.1,67.97,25.12,244.22,17.57,75.01,68,22.51,92.83,91.17,113.06,45.2,69.85,64.48,28.22,46.34,143.9,376.1
12/10/2012,89.96,88.25,41.62,67.97,25.12,242.36,17.89,75.81,67.94,22.48,92.75,91.03,112.07,44.62,69.37,64.16,28.08,46.25,143.28,372.74
15/10/2012,90.68,89.11,42.38,68.6,25.57,244.18,18.22,77.15,68.71,22.64,92.79,91.51,112.82,44.5,69.66,64.56,28.32,46.56,143.97,370.85
16/10/2012,92.83,89.93,42.83,69.55,25.8,243.94,18.34,76.91,69,22.64,94.23,92.38,114.09,44.08,70.49,64.56,29.91,47.25,144.78,372.71
17/10/2012,92.09,90.5,43.32,71,25.84,247.49,18.56,77.03,69.47,22.91,94.81,93.39,115.18,44.72,71.78,65.27,30.24,47.36,143.72,378.11
18/10/2012,90.38,90.62,43.01,72.52,26.04,244.85,18.65,76.56,69.47,22.81,94.74,93.48,114.66,45.78,72.05,65.6,30.22,47.9,145.55,347.84
19/10/2012,87.12,89.26,42.32,71.86,25.76,240,18.48,75.62,68.57,22.03,92.94,92.15,113.38,45.16,71.72,65.51,29.86,46.87,144.36,341.23
22/10/2012,90.58,88.51,42.09,71.78,25.6,233.78,18.52,75.65,68.5,21.7,92.53,92.19,112.74,44.77,71.66,65.5,29.74,47.27,143.8,339.66
23/10/2012,87.62,86.95,41.33,70.89,25.19,234.31,18.22,74.76,67.44,21.28,88.73,90.18,109.38,44.07,70.76,64.99,28.55,42.99,141.99,340.51
24/10/2012,88.12,86.94,41.71,70.74,25.31,228.49,18.21,74.82,68.08,21.26,88.39,89.88,109.71,44.23,69.53,64.32,29.88,42.66,142.14,338.98
25/10/2012,87.08,87.15,41.67,71.14,25.61,222.92,18.18,75.32,70.07,21.26,87.81,90.43,110.96,44.25,69.74,64.75,29.66,42.91,142.41,339.21
26/10/2012,86.29,86.66,41.16,70.9,25.43,238.24,18.78,75.11,69.44,21.11,88.03,90.62,111.18,44.73,69.52,65.11,29.57,42.92,141.32,337.9
31/10/2012,85.05,86.35,41.68,70.82,24.87,232.89,18.76,75.02,69.24,21.06,87.6,91.17,110.24,44.64,70.06,65.69,29.3,42.29,143.11,340.48
1/11/2012,85.22,87.68,42.84,71.5,24.55,232.14,18.78,73.45,69.25,21.34,89.25,91.6,111.46,45.14,69.87,65.31,30.11,42.75,143.43,344.13
2/11/2012,82.4,86.93,42.42,70.9,24.55,232.42,18.81,72.77,69.19,21.31,88.97,90.27,108.37,44.52,69.73,64.94,29.75,41.94,146.44,344.29
5/11/2012,83.52,86.86,42.27,70.79,24.58,234.33,18.72,73.14,68.67,21.41,89.6,90.63,109.19,44.2,69.61,64.06,30.06,42.11,145.48,341.81
6/11/2012,83.26,87.29,42.88,71.01,24.71,237.56,18.59,73.76,68.93,21.59,90.86,91.61,110.36,44.3,69.15,64.07,30.52,42.32,146.2,341.19
7/11/2012,79.71,85.45,40.48,70.34,24.17,232.06,18.29,73.11,68.06,21.13,89.38,88.18,107.51,43.19,68.05,62.94,30.29,41.64,146.4,333.88
8/11/2012,76.82,84.58,40.4,69.65,24.16,227.35,18.1,72.48,66.91,20.89,88.55,87.07,105.87,42.61,67.61,62.56,29.55,41.1,144.95,326.46
9/11/2012,78.15,85.18,40.62,69.87,24.17,226.31,18.06,72.31,67.01,21,88.81,87.21,105.84,42.64,67.38,61.96,29.36,41.17,142.92,331.84
12/11/2012,77.55,85.27,40.58,69.68,24.11,226.47,18.08,72.48,67.08,20.89,89.18,87.32,105.93,42.56,66.79,61.45,28.79,40.97,143.04,333.27
13/11/2012,77.56,85.87,40.04,69.51,24.05,226.6,18.06,71.81,66.85,20.68,89.08,86.47,105.28,42.54,67.1,62.01,28.83,40.76,142.74,329.85
14/11/2012,76.7,84.88,39.29,69.27,23.81,222.95,17.7,71.31,66.53,20.01,87.31,86.07,102.5,42.24,66.69,60.74,28.28,40.15,139.3,326.59
15/11/2012,75.09,85.3,39.39,69.07,23.66,220.6,17.57,68.72,66.32,20.06,88.02,86.14,101.62,41.7,66.49,59.87,27.89,39.99,137.96,323.94
16/11/2012,75.38,85.91,39.53,69.19,23.86,225.23,17.73,68.03,66.82,20.15,88.5,86.45,102.4,41.4,67.35,60.9,27.74,39.85,138.14,323.9
19/11/2012,80.82,86.76,40.59,69.25,24.14,229.71,18.01,69.02,67.92,20.66,89.57,87.67,104.35,42.81,67.71,60.99,28.78,40.78,140.05,334.43
20/11/2012,80.13,86.79,40.7,69.67,24.28,233.78,18.28,69,68.3,20.62,89.02,87.5,103.56,42.82,67.71,60.79,28.79,40.66,141.39,335.31
21/11/2012,80.24,87.58,40.73,69.59,24.35,238.03,18.25,68.89,68.47,20.68,88.94,88.01,104.1,43.16,67.25,60.42,28.82,40.3,141.23,333.26
23/11/2012,81.64,88.5,41.09,69.56,24.53,239.88,18.46,70.2,69.59,21.04,90.28,89.09,105.47,43.76,67.2,60.45,29.38,40.96,142.56,334.31
26/11/2012,84.22,88.29,40.88,69.09,24.49,243.62,18.32,69.91,69.48,21.06,90.09,88.62,104.99,43.3,67.96,61.31,29.59,41.18,143.06,330.9
27/11/2012,83.54,88.08,40.75,68.81,24.25,243.4,18.15,69.5,68.99,20.87,90.31,87.35,103.38,42.98,67.82,61.59,29.71,41.27,141.99,335.68
28/11/2012,83.28,88.27,40.83,69.29,24.67,247.11,18.33,70.56,69.44,21.14,90.93,88.1,105.58,43.56,67.41,61.7,29.87,41.08,141.26,342.17
29/11/2012,84.19,87.97,41.22,69.22,24.85,251.27,18.43,70.83,69.5,21.13,90.65,88.12,105.79,44.01,68.11,62.39,30,41.36,142.21,346.28
30/11/2012,83.61,88.08,41.08,69.73,25.02,252.05,18.6,72.02,69.83,21.13,90.95,88.14,105.69,44.12,68.71,63.82,30.19,40.98,143.04,349.52
3/12/2012,83.74,87.75,40.81,69.65,25.09,250.33,18.54,71.34,69.58,20.82,90.3,87.61,104.66,44.1,68.29,63.97,29.3,40.27,143.7,347.96
4/12/2012,82.26,87.27,40.57,69.86,25.17,252.49,18.6,72.12,69.31,20.86,90.12,87.19,103.96,43.67,67.91,63.6,29.3,40.35,143.43,345.85
5/12/2012,76.97,87.62,41.2,69.97,25.64,253.96,18.44,71.65,69.41,21.23,90.76,87.73,105.17,44.1,69.18,64.46,29.49,40.49,143.17,344.24
6/12/2012,78.18,87.49,41.47,70.05,25.61,253.37,18.57,71.59,69.95,21.37,90.95,88,106.45,44.45,69.16,64.17,29.64,40.72,145.18,345.9
7/12/2012,76.18,87.33,42.56,70.45,25.56,253.27,18.52,72.29,70.29,21.46,91.51,88.6,106.99,44.41,69.37,64.32,30.3,41.02,146.35,342.44
10/12/2012,75.69,87.1,42.31,70.6,25.41,247.77,18.63,72.15,70.22,21.39,91.87,88.41,106.96,44.03,69.14,64.32,30.61,41.06,146.71,343.04
11/12/2012,77.34,87.27,42.64,71.1,25.64,250.69,18.7,70.89,70.66,21.51,93.68,88.99,107.74,44.44,69.31,64.28,31.05,41.5,147.35,348.78
12/12/2012,77,89.32,42.77,70.96,25.51,251.76,18.71,68.94,70.76,21.78,93.12,89.45,108.08,44.79,69.23,64.3,31.15,42.08,147.05,349.12
13/12/2012,75.67,89.44,42.78,70.75,25.33,251.25,18.47,69.04,70.13,21.62,92.5,88.58,107.91,44.52,70.05,63.92,31.03,41.78,144.79,351.69
14/12/2012,72.83,89.15,42.81,70.69,25.18,249.19,18.27,68.75,69.93,21.62,92.28,88.08,107.82,44.21,69.47,63.81,31.42,41.88,144.84,351.32
17/12/2012,74.12,89.98,43.48,70.94,25.36,253.86,18.77,69.2,69.93,21.93,93.03,88.87,108.68,44.12,70.52,64.76,31.82,42.4,146.18,360.74
18/12/2012,76.27,90.37,43.87,70.95,25.64,260.4,19.03,69.5,69.97,21.69,93.85,89.56,110.1,43.87,70.89,65.51,32.79,42.64,147.46,360.88
19/12/2012,75.19,90.1,43.53,70.63,25.35,257.99,19.01,68.52,69.34,21.01,93.02,88.44,109.91,43.38,70.57,64.75,32.43,42.61,147.04,360.4
20/12/2012,74.53,90.69,44.53,70.75,25.43,261.5,19.05,69,69.82,21.05,94.13,88.89,110.38,43.81,70.59,65.05,32.49,43.06,148.62,361.53
21/12/2012,74.19,89.83,44,70.27,25.08,256.92,18.62,68.65,68.72,20.88,93.1,87.23,109.71,43.57,69.96,64.51,31.99,42.68,148.37,358.16
24/12/2012,74.31,89.83,43.92,70.02,25.08,258.62,18.68,68.57,68.52,20.82,93.19,86.92,108.63,43.54,69.92,64.58,32.18,42.6,148.5,355.09
26/12/2012,73.29,89.26,43.96,70.17,25.24,248.63,18.65,67.99,68,20.77,93.07,87.07,108.46,43.45,69.11,64.07,32.42,42.83,147.58,354.78
27/12/2012,73.58,89.22,43.63,70.09,25.14,248.31,18.5,68.19,67.97,20.69,92.64,86.86,108.52,43.48,69.21,63.71,32.12,42.81,148.49,353.49
28/12/2012,72.8,88.55,43.24,69.48,24.89,245.18,18.27,67.61,67.15,20.44,91.78,85.1,106.45,42.9,68.25,63.01,31.62,42.47,146.7,350.34
31/12/2012,76.02,89.7,43.97,70.1,25.08,250.87,18.68,68.23,67.89,20.99,92.85,86.55,108.14,43.27,69.19,63.8,32.33,42.73,148.64,354.03
2/1/2013,78.43,93.2,44.66,70.84,25.91,257.31,19.26,69.24,69.39,21.34,94.78,88.71,110.39,44.27,70.52,65.01,33.05,43.57,150.25,361.98
3/1/2013,77.44,93.62,44.57,70.74,25.85,258.48,19.05,68.8,68.95,21.1,94.67,88.55,109.92,44.06,70.53,64.87,33.15,43.02,149.05,362.19
4/1/2013,75.29,93.85,45.36,71.55,25.96,259.15,19.04,69.06,69.09,21.2,95.37,88.96,110.5,44.3,70.88,65.06,33.63,43.44,149.11,369.34
7/1/2013,74.84,93.45,45.41,71.4,25.98,268.46,18.95,68.4,68.62,21.13,95.49,87.93,109.75,44.69,70.55,64.75,33.59,43.51,150.17,367.73
8/1/2013,75.04,93.81,45.5,71.41,26.02,266.38,19.08,68.59,68.51,20.9,95.5,88.48,109.26,43.1,71.3,64.9,33.1,43.75,149.63,367.01
9/1/2013,73.87,93.32,45.47,71.73,26.47,266.35,19.21,68.57,68.88,20.95,96.41,88.14,109.54,43,70.8,65.01,33.5,44.12,150.36,369.42
10/1/2013,74.79,94.65,46.15,72.19,26.76,265.34,19.25,68.36,69.27,21.17,96.89,89.1,110.47,43.59,71.49,65.37,33.84,43.89,150.34,371.1
11/1/2013,74.33,94.39,46.14,72.35,26.52,267.94,19.23,68.63,69.22,21.13,96.28,89.61,111.73,43.3,71.78,65.69,33.86,43.84,150.42,370.35
14/1/2013,71.68,95.36,45.88,72.56,26.74,272.73,19.46,68.3,69.63,21.12,97.08,89.58,112.85,42.59,71.69,65.39,34.28,43.95,149.91,361.98
15/1/2013,69.42,95.36,46.35,72.37,26.62,271.9,19.6,68.98,69.88,21.2,97.29,89.53,113.44,41.97,71.88,66.05,34.09,43.94,150.62,362.82
16/1/2013,72.3,95.03,46.82,72.58,26.61,268.93,19.59,69.21,69.34,21.12,97.6,89.47,113.97,41.51,71.31,65.73,33.66,43.67,150.17,357.94
17/1/2013,71.81,95.3,46.44,72.9,26.83,270.48,19.98,68.85,69.67,21.3,98.08,90.2,114.74,42.13,71.08,66.02,33.81,44.04,150.34,356.01
18/1/2013,71.43,95.16,46.46,73.23,26.54,272.12,20.13,69.2,69.94,22.04,98.74,90.8,115.24,42.54,71.55,66.81,33.8,44.64,150.33,352.6
22/1/2013,72.11,95.91,46.54,72.69,26.68,270.19,19.91,69.58,69.95,22.01,99.33,90.92,115.91,42.94,71.98,67.31,33.95,45.43,151.33,351.78
23/1/2013,73.43,96.48,46.23,72.85,26.65,268.11,20,69.49,70.69,21.94,99.49,90.7,115.01,42.79,71.79,67.41,34.08,45.12,151.85,371.11
24/1/2013,64.36,97.31,46.37,73.1,26.85,273.62,19.79,69.79,70.42,22.05,99.67,91.35,115.5,42.59,72.1,67.8,34.43,45.66,152.47,377.28
25/1/2013,62.84,97.39,47.16,73.92,27,283.99,19.88,69,73.25,22.29,100.59,91.73,116.2,42.67,72.5,67.92,34.58,45.91,152.65,377.2
28/1/2013,64.26,97.12,46.64,73.62,26.84,276.04,19.79,69.35,73.77,22.5,100.65,91.11,116.04,42.77,72.4,67.63,34.42,45.74,152.99,375.73
29/1/2013,65.47,97.24,47.12,74.41,27.7,260.35,19.56,69.89,75,22.5,101.81,91.76,117.21,43.5,72.61,67.98,34.73,45.56,153.06,377.21
30/1/2013,65.26,96.88,47.13,74.09,27.51,272.76,19.52,69.75,75.08,22.23,100.8,90.67,116.45,43.61,72,68.44,34.61,45.25,151.74,377.28
31/1/2013,65.07,96.93,47.05,73.92,27.28,265.5,19.04,69.95,75.16,22.28,100.55,89.97,115.15,43.61,72.05,68.74,32.2,45.08,150.61,378.21
1/2/2013,64.8,98,47.85,74.18,27.63,265,19.3,70.49,75.92,22.62,101.56,90.04,116.5,44.56,72.28,68.84,32.59,45.58,152.29,388.18
4/2/2013,63.19,96.51,47.68,74.11,27.17,259.98,19.1,69.63,75.25,22.31,100.77,89.15,115.2,44.52,71.99,68.35,32.13,45.07,152.8,379.88
5/2/2013,65.41,97.91,48.79,74.66,27.51,266.89,19.62,70.77,75.7,22.54,101.49,89.74,115.81,44.56,72.16,68.88,32.31,45.22,152.09,383.24
6/2/2013,65.34,97.83,48.61,75.39,27.32,262.22,19.37,71.31,76.15,22.44,102.69,89.79,115.91,44.75,72.01,69.11,32.53,45.07,152.04,385.46
7/2/2013,66.89,97.11,48.23,75.06,26.96,260.23,19.31,71.23,76.15,22.48,102.22,88.25,115.02,44.46,72.25,69.04,32.2,44.92,151.18,387.35
8/2/2013,67.85,97.25,48.63,75.48,26.88,261.95,19.38,71.48,75.75,22.5,102.66,88.61,115.64,44.35,72.1,69,32.42,45.12,153.03,393.07
11/2/2013,68.56,97.13,48.66,75.41,27.14,257.21,19.32,71.4,75.81,22.45,102.62,88.28,115.64,44.32,72.18,69.14,32.48,45.37,153.73,391.59
12/2/2013,66.84,97.7,49.14,75.8,26.99,258.7,19.49,71.4,75.98,22.58,103.46,88.46,116.5,44.44,72.49,69.5,32.76,45.58,153.23,390.73
13/2/2013,66.72,97.97,48.68,75.66,27,269.47,20.07,71.39,76.56,23.39,102.86,88.67,115.53,44.52,72.55,68.82,33,45.2,152.37,391.81
14/2/2013,66.66,99.21,49.22,75.81,27.06,269.24,20.17,70.82,76.78,23.41,102.78,88.52,115.71,44.33,72.2,68,32.49,44.87,150.97,394.29
15/2/2013,65.74,99.77,48.88,76.16,27.29,265.09,20.62,69.3,76.54,23.29,103.23,88.36,114.96,44.4,72.5,68.06,32.16,44.59,150.34,396.83
19/2/2013,65.71,101.02,49.45,76.96,27.71,269.75,20.73,68.76,77.38,23.75,104.18,89.32,115.92,44.5,72.9,68.96,32.2,44.82,150.91,403.82
20/2/2013,64.12,100.22,48.61,76.65,27.57,266.41,20.48,69.21,77.08,23.41,103.15,88.97,114.99,44.92,72.94,68.85,31.64,44.21,149.99,396.61
21/2/2013,63.72,100.17,48.25,76.87,27.41,265.94,20.04,70.26,77.04,23.26,102.72,88.59,114.99,45.12,72.53,68.83,30.84,44.19,148.58,398.15
22/2/2013,64.4,101.21,48.91,76.25,27.38,265.42,19.96,70.4,76.99,23.39,103.54,89.2,115.96,45.4,72.75,69.46,31.38,44.88,150.17,400.24
25/2/2013,63.26,98.58,47.7,75.57,26.84,259.87,19.71,70.44,75.92,22.81,101.75,87.7,113.54,45.72,72.19,69.11,30.64,44.11,147.97,395.77
26/2/2013,64.14,98.72,47.6,75.75,27.03,259.36,19.85,71.11,76.08,23.05,102.31,88.51,114.96,46.12,72.27,69.59,30.89,44.62,148.44,395.45
27/2/2013,63.51,101.21,49.28,76.32,27.41,263.25,20.08,71.66,76.75,23.37,103.57,89.53,116.65,46.35,71.94,70.13,31.81,45.13,149.69,400.28
28/2/2013,63.06,102.16,48.92,76.11,27.37,264.27,19.9,70.78,76.18,23.22,104,89.55,117.15,46.53,71.87,69.25,31.72,45.5,149.37,400.99
1/3/2013,61.5,102.05,48.91,76.7,27.39,265.74,20.02,71.74,76.49,23.19,103.77,89.43,116.9,46.72,72.36,69.25,31.81,45.68,150.43,403.49
4/3/2013,60.01,101.95,49.1,77.2,27.69,273.11,20.19,73.26,76.68,23.27,103.28,88.95,117.49,47.11,73.59,69.71,31.92,45.89,151.81,411.15
5/3/2013,61.59,102.66,49.49,77.66,28.07,275.59,20.48,73.72,77.05,23.59,104.45,89.61,117.93,47.69,73.88,70.16,32.2,46.24,152.89,419.71
6/3/2013,60.81,103.24,50.03,77.39,28.12,273.79,20.43,73.38,77.2,23.67,104.66,89.56,118.47,47.28,74.17,69.88,32.71,46.3,152.24,416.09
7/3/2013,61.51,103.41,50.63,77.75,28.27,273.88,20.31,73.32,76.9,23.68,104.54,88.71,118.56,47.48,73.94,69.55,32.5,46.24,150.51,416.7
8/3/2013,61.67,103.63,50.2,78.19,28.19,274.19,20.5,73.03,77.18,23.77,105.71,88.97,118.57,47.96,74.16,69.64,32.77,46.69,150.44,416.16
11/3/2013,62.55,104.07,50.48,78.44,28.25,271.24,20.57,72.98,77.35,23.62,105.81,89.16,118.73,47.81,74.18,69.79,32.99,46.86,151.38,417.81
12/3/2013,61.2,103.01,50.28,78.56,27.94,274.13,20.36,73.6,77.17,23.41,105.13,89.16,118.25,48.36,73.1,69.54,33.24,47.22,149.99,414.21
13/3/2013,61.19,103.65,50.16,78.55,28.02,275.1,20.3,73.65,76.8,23.49,105.09,89.26,118.36,47.94,73.75,69.91,33.21,47.11,149.78,413.06
14/3/2013,61.79,103.99,51,79.1,28.11,265.74,20.58,73.22,77.39,23.69,106.02,89.83,120,48.48,74.01,69.93,33.67,47.42,150.33,411.17
15/3/2013,63.38,102.79,50.02,79.19,28.02,261.82,20.36,72.5,76.34,23.44,106.4,89.37,119.68,48.02,74.47,69.95,33.81,47.4,150.06,407.55
18/3/2013,65.1,102.12,49.51,78.81,28.04,257.89,20.19,72.25,76.16,23.25,105.41,88.77,119.13,48.75,74.12,69.62,33.27,47.22,149.24,404.29
19/3/2013,64.93,101.77,49.2,78.86,27.99,256.41,20.07,72.45,77.11,23.32,105.18,88.58,119.46,48.95,75.12,69.91,33.19,47.17,147.71,406.05
20/3/2013,64.58,102.34,49.12,79.45,28.29,257.28,20.49,72.99,77.58,23.46,105.66,88.63,120.35,48.6,75.7,70.4,33.44,47.35,149,407.75
21/3/2013,64.68,101.96,48.35,79.01,28.11,253.39,20.2,73.13,77.21,23.29,104.94,88.17,120.34,48.8,75.59,70.26,32.48,46.89,148.61,406.02
22/3/2013,65.99,102.57,48.78,79.74,28.38,257.75,20.61,74.28,77.27,23.37,106.42,89.29,121.18,49.02,76.17,70.61,32.78,46.8,149.63,405.55
25/3/2013,66.23,102.4,48.52,79.68,28.16,256.02,20.86,74.85,76.68,23.24,105.17,89.02,120.18,49.16,76.18,70.28,32.29,46.65,149.84,405.21
26/3/2013,65.88,103.82,48.64,80.85,28.6,260.31,20.74,74.77,77.4,23.12,106.07,90.13,120.98,49.48,77.17,70.95,32,46.52,149.81,406.6
27/3/2013,64.58,103.16,47.77,81.27,28.64,265.3,20.88,74.78,77.06,23.1,105.29,90.58,120.19,48.94,76.88,71.72,31.78,46.44,149.69,401.72
28/3/2013,63.24,104.2,47.46,81.53,28.86,266.49,20.99,74.83,77.06,23.12,106.31,90.11,118.82,49.15,77.68,72.59,31.84,46.7,149.08,397.48
1/4/2013,61.27,103.47,47.83,81.93,28.84,261.61,20.69,75.43,77.7,23.08,105.65,90.77,119.61,49.22,77.48,72.32,31.37,46.56,149.8,400.98
2/4/2013,61.4,105.14,48.28,82.69,29.23,263.32,21.15,76.02,78.96,23.34,106.52,90.58,119,49.5,78.16,72.62,30.95,46.58,151.35,406.91
3/4/2013,61.71,104.24,46.85,82.07,29.03,259.03,20.91,76,78.12,23,105.68,89.93,117.78,48.99,78.32,71.71,31,46.35,152.32,403.49
4/4/2013,61.1,105.13,47.49,82.41,29.16,259.08,21.06,76.2,78.54,23.08,105.82,89.77,118.07,49.3,79.23,71.79,31.43,46.59,153.82,397.92
5/4/2013,60.46,104.15,47.91,82.04,29.1,255.48,20.78,76.39,78.23,22.93,105.78,89.01,117.52,49.56,79.54,72.05,30.9,46.25,156.3,391.9
8/4/2013,60.89,105.26,48.58,81.11,29.16,258.95,20.82,77.29,78.79,23.12,105.75,88.6,117.81,49.43,79.94,73.01,30.68,46.36,158.99,387.8
9/4/2013,61,105.12,48.68,81.52,29.11,261.14,20.64,78.12,78.26,23.06,105.95,88.77,118.64,49.36,79.19,72.62,31.44,46.77,159,389.2
10/4/2013,62.24,106.33,49.25,82.02,29.92,264.77,20.81,77.37,79.24,23.58,107.69,88.68,119.64,49.86,79.86,72.79,31.83,47.25,160.56,395.47
11/4/2013,62.05,106.73,49.31,82.32,30.64,269.85,20.91,77.79,79.67,23.59,108.25,89.22,120.95,50.51,79.84,73.17,31.86,47.77,163.86,395.58
12/4/2013,61.4,107.04,49.01,82.74,30.67,272.87,21,78.56,80.08,23.46,107.68,88.99,119.94,50.86,79.49,72.97,31.75,47.33,163.28,395.41
15/4/2013,59.98,104.52,47.93,81.71,30.45,267.72,20.58,78.47,79.65,22.81,105.76,86.49,116.57,50.64,78.95,72.29,30.18,46.34,160.25,391.34
16/4/2013,60.89,107.16,48.49,83.44,30.94,272.34,20.71,78.68,80.1,23.1,106.15,86.61,117.01,50.46,79.71,73.57,30.27,47.12,164.05,397.07
17/4/2013,57.54,105.17,46.79,83.9,30.87,267.4,20.31,78.51,79.06,22.76,105.48,86.08,114.81,49.54,79.02,73.15,30.3,46.69,162.47,391.66
18/4/2013,56.01,103,46.64,83.18,30.59,259.42,20,77.16,79.87,22.67,104.98,86.62,115.59,50.91,78.85,73.24,30.18,46.16,162.58,383.33
19/4/2013,55.79,105.28,47.23,84.49,31.06,260.32,20.28,78.29,81.43,21.75,105.71,87.45,115.9,52.25,80.08,74.34,30.55,46.73,165.59,400.32
22/4/2013,56.95,105.02,47.35,84.83,30.93,263.55,20.24,77.97,81.4,21.35,105.8,88.09,116.57,52.19,79.91,74.28,30.99,47.89,165.01,400.45
23/4/2013,58.02,106.68,48.17,85.45,31.08,268.9,20.45,79.09,82.54,21.5,107.39,89.3,117.48,52.32,80.11,74.41,31.66,49.86,165.52,404.34
24/4/2013,57.92,106.75,48.72,84.39,30.6,268.78,20.34,78.03,77.12,21.96,107.87,89.43,118.28,51.8,80.56,74.72,32.17,50.11,166.27,407.12
25/4/2013,58.34,107.47,49,85.22,30.26,274.7,20.38,78.65,76.58,21.95,104.88,88.07,118.51,53.22,80.44,75.14,33.97,50.62,165.49,404.94
26/4/2013,59.6,107.1,48.88,85.12,30.09,254.81,20.69,79.04,77.1,22.21,103.79,88,120.04,53.63,80.54,74.86,33.42,50.25,165.12,401.1
29/4/2013,61.45,106.61,48.92,85.58,30.43,249.74,20.75,78.39,77.68,22.27,103.83,88.21,121.32,53.46,81.26,75.2,33.87,51.39,165.47,409.93
30/4/2013,63.25,106.32,49.01,85.23,29.07,253.81,20.65,77.72,76.77,22.29,104.71,88.99,122.01,53.91,82.03,75.2,33.91,51.78,167.43,412.69
1/5/2013,62.76,106.12,48.01,84.23,28.9,248.23,20.93,78.06,76.99,22.15,104.55,87.51,120.27,52.4,81.33,74.89,33.15,50.7,166.02,410.61
2/5/2013,63.65,107.3,48.08,85.16,29.27,252.55,21.06,78.46,77.76,22.32,106.04,88.63,122.04,52.53,81.73,74.78,33.12,50.83,167.39,415.21
3/5/2013,64.28,108.64,47.57,85.75,28.96,258.05,21.27,79.25,78.19,22.57,107.83,90.02,123.49,52.68,81.75,74.47,33.96,51.24,168.72,423.27
6/5/2013,65.82,110,48.18,84.68,28.72,255.72,21.39,78.83,77.75,22.58,107.84,90.58,123.25,52.05,80.6,72.9,34.01,51.19,168.65,431.19
7/5/2013,65.52,109.9,49.14,85.53,29.03,257.73,21.53,78.83,77.94,22.68,108.01,91.15,123.04,52.92,81.72,73.7,34.54,51.92,168.18,429.03
8/5/2013,66.26,110.94,49.76,85.46,28.73,258.68,21.64,78.25,78.44,23.01,108.2,91.7,123.36,53.11,80.94,72.91,34.51,51.96,169.56,437.24
9/5/2013,65.25,110.66,49.04,85.15,28.6,260.16,21.48,78.4,78.21,22.78,109.92,91.03,123.64,52.71,79.84,72.05,34.92,52.61,168.21,436.16
10/5/2013,64.71,111.82,48.96,85.76,28.72,263.63,21.54,78.89,78.76,22.9,110.48,90.14,123.23,52.89,80,72.18,34.46,52.68,168.65,440.54
13/5/2013,64.96,111.74,49.67,85.85,29.37,264.51,21.6,78.5,78.59,22.85,110.5,90.1,122.85,52.55,79.62,71.77,34.35,51.73,169.21,439.19
14/5/2013,63.41,112.67,50.23,86.97,29.4,268.33,21.67,78.78,79.47,23.01,110.59,91.11,125,53.17,80.19,72.08,34.93,52.4,168.52,443.98
15/5/2013,61.26,112.77,51.09,87.64,29.56,266.56,21.86,79.86,80.68,23.24,111.5,91.24,123.01,53.6,81.16,72.24,35.34,52.77,168.89,458.39
16/5/2013,62.08,111.54,50.97,87.45,29.25,264.12,21.44,78.5,80.2,23.27,111.07,90.7,122.76,53.2,80.43,71.16,35.1,52.71,166.95,452.37
17/5/2013,61.89,113.02,52.3,88.09,28.96,269.9,21.32,77.87,80.02,23.46,111.39,91.76,123.42,53.35,81.1,71.62,35.82,53.09,169.1,455.03
20/5/2013,63.28,113,52.29,88.01,28.7,267.63,20.76,77.4,79.09,23.57,111.72,92.52,124.78,52.74,80.24,71.33,35.61,53.13,168.27,454.71
21/5/2013,62.81,112.7,53.02,88.59,28.78,268.86,21.12,77.39,78.8,23.66,112.01,92.8,125.94,52.07,80.49,71.39,35.78,53.56,169.46,453.92
22/5/2013,63.05,111.85,53.63,88.46,29.3,262.96,20.89,77.03,78.82,23.86,110.79,92.19,124.93,51.47,79.16,70.19,35.12,52.79,165.52,445.14
23/5/2013,63.16,111.29,53.35,87.21,29.11,261.8,20.91,76.33,78.7,23.66,110.41,91.79,125.4,51.89,78.22,69.76,35.1,52.58,163.22,441.82
24/5/2013,63.59,110.83,53.66,86.82,29.04,261.74,20.98,77.31,81.88,23.53,110.27,91.53,125.45,51.39,77.3,68.88,35.08,52.58,164.04,437.08
28/5/2013,63.06,112.28,54.6,87.61,29.01,267.29,20.91,77.32,80.86,23.6,111.59,92.38,126.43,50.82,77.02,67.75,35.04,53.09,164.96,441.06
