Securities,Date,Buy_Hold,SD_05,SD_1,SD_2
MO,5/4/2013,-0.009101251,0,-0.009099558,-0.009099166
MO,8/4/2013,0.012055109,0,0.012052845,0.012052321
MO,9/4/2013,0.006239365,0,0.006238207,0.006237939
MO,10/4/2013,0.005073281,0,0.005072345,0.005072129
MO,11/4/2013,-0.001121705,0,-0.001121499,-0.001121452
MO,12/4/2013,0.008141494,0,0.008139998,0.008139652
MO,15/4/2013,-0.030632136,0,-0.030626555,-0.030625263
MO,16/4/2013,0.016374605,0.016373804,0.016371527,0.016370815
MO,17/4/2013,-0.006783493,-0.006783167,-0.006782239,-0.006781949
MO,18/4/2013,-0.013090495,0,-0.013088058,-0.013087494
MO,19/4/2013,0.009803922,0,0.009802072,0.009801644
MO,22/4/2013,0.007424329,0,0.007422942,0.007422621
MO,23/4/2013,0.007086168,0.007085815,0.007084854,0.00708455
MO,24/4/2013,0,0,0,0
MO,25/4/2013,0.011539544,0.011538973,0.011537419,0.011536927
MO,26/4/2013,0.00361714,0.003616963,0.003616481,0.003616329
MO,29/4/2013,0.01497089,0.014970161,0.014968174,0.014967546
MO,30/4/2013,-0.002731494,-0.002731363,-0.002731006,-0.002730893
MO,1/5/2013,-0.005204054,-0.005203803,-0.005203121,-0.005202905
MO,2/5/2013,0.009085903,0.009085464,0.009084266,0.009083888
MO,3/5/2013,-0.003819918,-0.003819735,-0.003819236,-0.003819078
MO,6/5/2013,-0.011777595,0,-0.011775485,-0.011774996
MO,7/5/2013,0.010809313,0,0.010807353,0.010806899
MO,8/5/2013,0.00137099,0,0.001370744,0.001370687
MO,9/5/2013,-0.004654984,0,-0.00465415,-0.004653957
MO,10/5/2013,0.009078404,0.009077207,0.00907677,0.009076392
MO,13/5/2013,0.006543075,0.00654222,0.006541908,0.006541638
MO,14/5/2013,0.003791983,0.00379149,0.003791311,0.003791155
MO,15/5/2013,0.010793308,0.010791912,0.010791403,0.010790962
MO,16/5/2013,-0.00747464,-0.007473683,-0.007473334,-0.007473032
MO,17/5/2013,0.006993007,0.006992105,0.006991776,0.006991492
MO,20/5/2013,-0.00267094,0,0,-0.002670365
MO,21/5/2013,-0.011247991,-0.011246186,-0.011244642,-0.011245564
MO,22/5/2013,-0.000541712,0,0,-0.000541594
MO,23/5/2013,-0.001084011,-0.001083962,-0.001083886,-0.001083774
MO,24/5/2013,0.006239826,0.006239546,0.006239107,0.006238462
MO,28/5/2013,-0.000539229,0,-0.000539167,-0.000539112
MO,29/5/2013,-0.016994875,-0.016990551,-0.016992925,-0.016991181
MO,30/5/2013,-0.000274424,0,0,-0.000274363
MO,31/5/2013,-0.009058468,0,0,-0.009056465
MO,3/6/2013,0.009972299,0,0,0.009970073
MO,4/6/2013,-0.006856829,0,0,-0.006855314
MO,5/6/2013,-0.01380834,-0.013808031,-0.013804427,-0.013805268
MO,6/6/2013,0.002800336,0,0,0.002799704
MO,7/6/2013,0.009494555,0,0,0.009492418
MO,10/6/2013,0.002213001,0,0,0.002212508
MO,11/6/2013,-0.0019321,0,0,-0.001931671
MO,12/6/2013,-0.015486726,0,0,-0.015483275
MO,13/6/2013,0.004494382,0.004493635,0.004493825,0.004493365
MO,14/6/2013,-0.005033557,-0.005032724,-0.005032936,-0.005032423
MO,17/6/2013,0.005902192,0,0.00590146,0.005900856
MO,18/6/2013,0.010058676,0,0.010057435,0.010056411
MO,19/6/2013,-0.026556017,0,-0.026552774,-0.026550098
MO,20/6/2013,-0.024154589,0,-0.02415156,-0.024149059
MO,21/6/2013,0.01718113,0.017180224,0.017178922,0.017177099
MO,24/6/2013,-0.008588606,-0.008588161,-0.008587521,-0.008586625
MO,25/6/2013,0.008663009,0,0,0.008660993
MO,26/6/2013,0.009733753,0,0,0.009731508
MO,27/6/2013,0.005103487,0,0,0.005102322
MO,28/6/2013,-0.012976023,-0.012973007,0,-0.012973073
MO,1/7/2013,0.011146042,0.011143418,0.011142799,0.011143475
MO,2/7/2013,0.002261164,0,0.002260514,0.00226065
MO,3/7/2013,0.000846024,0.000845826,0.000845781,0.000845831
MO,5/7/2013,0,0,0,0
MO,8/7/2013,0.015497323,0,0.015492878,0.015493805
MO,9/7/2013,0.006381798,0,0,0.006380371
MO,10/7/2013,0.006341329,0,0,0.00633992
MO,11/7/2013,0.009863014,0,0,0.009860837
MO,12/7/2013,0.001627781,0,0,0.001627425
MO,15/7/2013,0.003521127,0,0,0.003520358
MO,16/7/2013,0.0048583,0,0,0.004857243
MO,17/7/2013,-0.005640612,-0.005640445,-0.005638535,-0.005639392
MO,18/7/2013,-0.000540249,-0.000540232,-0.000540048,-0.000540131
MO,19/7/2013,0.004054054,0.004053933,0.004052552,0.004053171
MO,22/7/2013,-0.007267833,-0.007267618,-0.007265151,-0.007266257
MO,23/7/2013,-0.024132321,-0.0241316,-0.024123349,-0.024127049
MO,24/7/2013,-0.011669908,-0.011669551,-0.011665462,-0.011667296
MO,25/7/2013,0.009558617,0.009558321,0.009554932,0.009556452
MO,26/7/2013,-0.000278474,-0.000278465,-0.000278368,-0.000278411
MO,29/7/2013,-0.006406685,-0.006406489,-0.006404238,-0.006405247
MO,30/7/2013,-0.003083824,-0.003083729,-0.003082638,-0.003083127
MO,31/7/2013,-0.014060742,-0.014060307,-0.014060609,-0.014057557
MO,1/8/2013,0.013690816,0.013690386,0.013690684,0.01368767
MO,2/8/2013,0.003939223,0.003939101,0.003939186,0.00393833
MO,5/8/2013,-0.001961883,0,0,-0.00196144
MO,6/8/2013,-0.00589722,0,0,-0.005895886
MO,7/8/2013,-0.005649718,-0.00564891,-0.005649597,-0.005648432
MO,8/8/2013,0.010511364,0.010509852,0.010511139,0.010508958
MO,9/8/2013,-0.005622716,0,0,-0.005621442
MO,12/8/2013,-0.005937235,0,0,-0.005935882
MO,13/8/2013,0.001706485,0,0,0.001706094
MO,14/8/2013,-0.004542873,-0.004541404,0,-0.004541834
MO,15/8/2013,-0.013976041,-0.013971499,0,-0.013972829
MO,16/8/2013,-0.008099508,0,0,-0.008097621
MO,19/8/2013,-0.010498688,-0.010496915,0,-0.010496221
MO,20/8/2013,-0.004715591,-0.004714786,0,-0.004714471
MO,21/8/2013,-0.009179745,0,0,-0.009177555
MO,22/8/2013,0.002988643,0,0,0.002987924
MO,23/8/2013,0.021454112,0.021450847,0,0.021448961
MO,26/8/2013,-0.006709452,0,0,-0.006707875
MO,27/8/2013,-0.001762115,0,0,-0.001761698
MO,28/8/2013,-0.011473963,0,0,-0.011471243
MO,29/8/2013,0.010119048,0,0,0.010116621
MO,30/8/2013,-0.001767826,0,0,-0.001767406
MO,3/9/2013,-0.001475797,0,0,-0.001475446
MO,4/9/2013,0.010050251,0,0,0.010047858
MO,5/9/2013,0.002341235,0.002341035,0.002340511,0.002340683
MO,6/9/2013,0.004379562,0,0.00437821,0.004378532
MO,9/9/2013,0.005523256,0,0.005521559,0.005521962
MO,10/9/2013,0.011274935,0,0.011271489,0.011272309
MO,11/9/2013,0.012292739,0,0.012289024,0.012289907
MO,12/9/2013,-0.024569331,0,0,-0.02456374
MO,13/9/2013,0.008685582,0.008683863,0.008685267,0.008683556
MO,16/9/2013,0.008323766,0.008322132,0.008323467,0.008321841
MO,17/9/2013,0.006547111,0.006545837,0.006546877,0.006545609
MO,18/9/2013,0.012160633,0.012158282,0.012160203,0.012157863
MO,19/9/2013,0.000279408,0.000279354,0.000279398,0.000279345
MO,20/9/2013,-0.00698324,-0.006981907,-0.006982996,-0.006981669
MO,23/9/2013,-0.008438819,-0.008437196,-0.008438521,-0.008436906
MO,24/9/2013,-0.004822695,-0.00482176,-0.004822524,-0.004821593
MO,25/9/2013,-0.008266819,0,-0.008266524,-0.00826492
MO,26/9/2013,0.006036217,0,0.006036,0.006034819
MO,27/9/2013,-0.008285714,0,0,-0.008283807
MO,30/9/2013,-0.010371651,-0.010368617,-0.010368061,-0.010369243
MO,1/10/2013,0.010480349,0.010477251,0.010480318,0.010477891
MO,2/10/2013,0.001152406,0.001152069,0.001152402,0.001152138
MO,3/10/2013,-0.001438849,-0.001438428,-0.001438845,-0.001438515
MO,4/10/2013,-0.001440922,-0.001440501,-0.001440918,-0.001440588
MO,7/10/2013,0.002886003,0.002885157,0.002885994,0.002885332
MO,8/10/2013,-0.002014388,-0.0020138,-0.002014382,-0.002013921
MO,9/10/2013,-0.006632065,-0.006630123,-0.006632045,-0.006630524
MO,10/10/2013,0.029898403,0.029889591,0.029898313,0.029891411
MO,11/10/2013,0.001691094,0,0.001691089,0.00169071
MO,15/10/2013,-0.005908835,0,-0.005908818,-0.005907496
MO,16/10/2013,0.010189641,0.010186723,0.010189611,0.010187317
MO,17/10/2013,-0.001961334,0,-0.001961328,-0.001960891
MO,18/10/2013,0.006737788,0,0.006737768,0.006736264
MO,21/10/2013,0.004461796,0,0.004461783,0.004460793
MO,22/10/2013,0.010827318,0,0.010827287,0.010824896
MO,23/10/2013,-0.000823949,0,-0.000823947,-0.000823767
MO,24/10/2013,-0.011544805,0,-0.011544772,-0.011542248
MO,25/10/2013,0.008064516,0,0.008064493,0.008062709
MO,28/10/2013,0.015448276,0,0.015448232,0.015444842
MO,29/10/2013,0.016843249,0,0.016843202,0.016839562
MO,30/10/2013,-0.009885119,0,-0.009885091,-0.009882991
MO,31/10/2013,0.004587156,0,0.004587143,0.004586159
MO,1/11/2013,0.002686006,0,0.002685998,0.002685425
MO,4/11/2013,0.002678811,0,0.002678803,0.002678232
MO,5/11/2013,0.002938819,0.002937933,0.002938811,0.002938187
MO,6/11/2013,0.007458711,0.007456468,0.00745869,0.00745711
MO,7/11/2013,-0.008461132,-0.008458607,-0.008461108,-0.008459329
MO,8/11/2013,0.001333333,0,0.00133333,0.001333047
MO,12/11/2013,-0.006391478,-0.006389345,-0.00639146,-0.006390107
MO,13/11/2013,0.007236666,0,0,0.007235103
MO,14/11/2013,0.003193188,0,0,0.003192503
MO,15/11/2013,0.00795756,0,0,0.007955859
MO,18/11/2013,0.000789474,0,0,0.000789306
MO,19/11/2013,-0.005259006,0,0,-0.005257892
MO,20/11/2013,-0.00581549,0,0,-0.005814252
MO,21/11/2013,-0.012496676,-0.012494009,-0.012496661,-0.012493999
MO,22/11/2013,0.003500269,0.003499513,0.003500265,0.00349951
MO,25/11/2013,-0.004024685,-0.004023818,-0.00402468,-0.004023815
MO,26/11/2013,-0.003232759,0,-0.003232755,-0.003232057
MO,27/11/2013,0.004054054,0,0.004054049,0.004053171
MO,29/11/2013,-0.004576043,0,-0.004576037,-0.004575051
MO,2/12/2013,-0.000811249,-0.000811074,-0.000811248,-0.000811073
MO,3/12/2013,0.005953992,0.005952707,0.005953985,0.005952694
MO,4/12/2013,0.001614205,0.001613859,0.001614203,0.001613855
MO,5/12/2013,-0.007252216,-0.007250663,-0.007252207,-0.007250646
MO,6/12/2013,0.013528139,0,0.013528122,0.013525189
MO,9/12/2013,0.006139883,0,0.006139875,0.006138562
MO,10/12/2013,-0.009816928,0,-0.009816916,-0.009814829
MO,11/12/2013,0.009378349,0,0.009378338,0.009376325
MO,12/12/2013,-0.012476772,0,-0.012476757,-0.012474103
MO,13/12/2013,-0.002688172,0,-0.002688169,-0.00268759
MO,16/12/2013,0.003773585,0,0.00377358,0.003772765
MO,17/12/2013,0.005639098,0,0.005639091,0.005637878
MO,18/12/2013,0.018958611,0,0.018958588,0.018954533
MO,19/12/2013,0.001572327,0,0.001572325,0.001571995
MO,20/12/2013,0.009157509,0,0.009157498,0.009155579
MO,23/12/2013,-0.011148561,0,0,-0.011146232
MO,24/12/2013,-0.001573152,0,0,-0.001572819
MO,26/12/2013,0.004464286,0.004462952,0.004463026,0.004463341
MO,27/12/2013,0.001568627,0.001568161,0.001568187,0.001568297
MO,30/12/2013,0.001305142,0.001304755,0.001304776,0.001304868
MO,31/12/2013,0.000782065,0.000781833,0.000781846,0.0007819
MO,2/1/2014,-0.012763741,-0.012759958,-0.012760168,-0.012761062
MO,3/1/2014,-0.00474934,-0.004747915,-0.004747994,-0.004748331
MO,6/1/2014,-0.011664899,-0.011661381,-0.011661576,-0.011662408
MO,7/1/2014,0,0,0,0
MO,8/1/2014,-0.004023605,-0.004022377,-0.004022445,-0.004022736
MO,9/1/2014,0.003231888,0.003230898,0.003230953,0.003231187
MO,10/1/2014,0.000268456,0,0.000268379,0.000268398
MO,13/1/2014,-0.004562534,0,-0.004561218,-0.004561547
MO,14/1/2014,-0.002965759,-0.002965679,-0.0029649,-0.002965115
MO,15/1/2014,-0.002163332,-0.002163273,-0.002162703,-0.00216286
MO,16/1/2014,0.010840108,0,0.010836952,0.010837741
MO,17/1/2014,-0.007238606,-0.007237092,-0.00723652,-0.007237042
MO,21/1/2014,0.009181745,0.00917981,0.00917908,0.009179747
MO,22/1/2014,0.003478726,0.003478,0.003477726,0.003477976
MO,23/1/2014,-0.003466667,-0.003465946,-0.003465673,-0.003465922
MO,24/1/2014,-0.00187316,-0.001872769,-0.001872622,-0.001872756
MO,27/1/2014,-0.012600536,-0.012597901,-0.012596906,-0.012597814
MO,28/1/2014,0.000543036,0,0,0.000542917
MO,29/1/2014,-0.011397558,-0.011397277,-0.011396484,-0.011395066
MO,30/1/2014,-0.029645896,-0.029645158,-0.029643072,-0.02963934
MO,31/1/2014,-0.003677511,-0.003677416,-0.00367715,-0.003676672
MO,3/2/2014,-0.031516184,-0.031515372,-0.031513079,-0.031508974
MO,4/2/2014,0.009381413,0.009381164,0.009380459,0.009379197
MO,5/2/2014,-0.012489108,0,-0.01248785,-0.012486186
MO,6/2/2014,0.020882353,0,0.020880222,0.020877404
MO,7/2/2014,0.016997983,0,0.016996284,0.016994038
MO,10/2/2014,-0.003116147,0,-0.003115841,-0.003115436
MO,11/2/2014,-0.001420858,0,-0.001420718,-0.001420533
MO,12/2/2014,-0.005976096,-0.005975495,-0.005975505,-0.005974725
MO,13/2/2014,0.01002004,0.010019028,0.010019045,0.010017729
MO,14/2/2014,0.008219955,0.008219132,0.008219146,0.008218077
MO,18/2/2014,-0.003092494,0,0,-0.003091793
MO,19/2/2014,-0.008460237,-0.008457734,0,-0.008458315
MO,20/2/2014,0.010523322,0.010520183,0,0.010520911
MO,21/2/2014,-0.004503237,-0.004501907,0,-0.004502216
MO,24/2/2014,0.000282725,0,0,0.000282661
MO,25/2/2014,0.005370266,0,0,0.005369043
MO,26/2/2014,-0.003654765,0,0,-0.003653937
MO,27/2/2014,0.012133183,0,0,0.012130424
MO,28/2/2014,0.010872595,0,0,0.010870153
MO,3/3/2014,0.005239934,0,0,0.005238769
MO,4/3/2014,0.017009602,0,0,0.017005842
MO,5/3/2014,-0.003237119,0,0,-0.003236415
MO,6/3/2014,-0.001623816,0,0,-0.001623462
MO,7/3/2014,-0.002168609,0,0,-0.002168136
MO,10/3/2014,0.001358327,0,0,0.001358029
MO,11/3/2014,-0.002712968,0,0,-0.002712375
MO,12/3/2014,-0.016866159,0,0,-0.016862462
MO,13/3/2014,-0.004703929,-0.004702268,0,-0.00470288
MO,14/3/2014,0.01028635,0.010282701,0,0.010284046
MO,17/3/2014,0.001100715,0.001100329,0,0.001100471
MO,18/3/2014,0.005772402,0,0,0.005771124
MO,19/3/2014,-0.015578027,0,0,-0.015574597
MO,20/3/2014,0.009161577,0,0,0.009159528
MO,21/3/2014,0.002751032,0,0,0.002750422
MO,24/3/2014,0.006584362,0,0,0.006582907
MO,25/3/2014,0.005996184,0,0,0.005994867
MO,26/3/2014,0.009211596,0,0,0.009209585
MO,27/3/2014,-0.000536913,0,0,-0.000536797
MO,28/3/2014,-0.002954607,0,0,-0.002953967
MO,31/3/2014,0.008351293,0.008351154,0,0.00834948
MO,1/4/2014,-0.001068662,-0.001068644,0,-0.001068431
MO,2/4/2014,0.005081573,0.005081489,0,0.005080478
MO,3/4/2014,0.000266099,0,0,0.000266042
MO,4/4/2014,-0.000532056,0,0,-0.000531942
MO,7/4/2014,0.002129359,0,0,0.002128902
MO,8/4/2014,0.006374502,0.006374221,0,0.006373138
MO,9/4/2014,0.006598047,0.006597758,0.006595757,0.006596644
MO,10/4/2014,-0.008390142,-0.008389776,-0.008387249,-0.008388369
MO,11/4/2014,-0.004494976,0,-0.004493413,-0.004494019
MO,14/4/2014,0.015936255,0,0.01593069,0.015932845
MO,15/4/2014,-0.001045752,0,-0.001045392,-0.001045531
MO,16/4/2014,0.003925674,0,0.003924323,0.003924846
MO,17/4/2014,0.002346194,0,0.00234539,0.002345701
MO,21/4/2014,-0.000780234,0,-0.000779967,-0.000780071
MO,22/4/2014,0.005726184,0.005724408,0.005724225,0.005724983
MO,23/4/2014,-0.008540373,-0.008537739,-0.008537467,-0.008538592
MO,24/4/2014,0.002349256,0.002348525,0.00234845,0.002348762
MO,25/4/2014,0.018489583,0.018483845,0.018483252,0.018485704
MO,28/4/2014,0.020966505,0,0.020959456,0.020962185
MO,29/4/2014,0.004758327,0,0.00475676,0.004757367
MO,30/4/2014,-0.000249252,0,-0.000249171,-0.000249202
MO,1/5/2014,-0.006980803,0,-0.006978514,-0.006979401
MO,2/5/2014,0.003514938,0,0.003513778,0.003514227
MO,5/5/2014,-0.002001501,-0.002000896,-0.002000843,-0.002001098
MO,6/5/2014,-0.003258962,-0.003257975,-0.003257888,-0.003258304
MO,7/5/2014,0.007545272,0.00754298,0.007542776,0.007543743
MO,8/5/2014,0.001248128,0,0.001247718,0.001247877
MO,9/5/2014,0.002243829,0,0,0.002243379
MO,12/5/2014,0.004228856,0,0,0.004228008
MO,13/5/2014,0.005945009,0,0,0.005943822
MO,14/5/2014,-0.006894853,0,0,-0.006893486
MO,15/5/2014,-0.006942723,-0.006940771,0,-0.006941336
MO,16/5/2014,0.015980025,0.015975502,0.015974364,0.01597681
MO,19/5/2014,-0.01179651,-0.011793224,-0.011792397,-0.011794174
MO,20/5/2014,-0.004476498,0,-0.004474919,-0.004475601
MO,21/5/2014,0.015238571,0,0.01523317,0.015235504
MO,22/5/2014,0.000984252,0,0,0.000984057
MO,23/5/2014,0,0,0,0
MO,27/5/2014,0.002212389,0,0,0.002211951
MO,28/5/2014,0,0,0,0
MO,29/5/2014,0.013245033,0,0,0.013242416
MO,30/5/2014,0.006051803,0,0,0.006050623
MO,2/6/2014,-0.007459095,0,0,-0.007457649
MO,3/6/2014,-0.000242424,0,0,-0.000242377
MO,4/6/2014,-0.000242483,0,0,-0.000242436
MO,5/6/2014,0.001455251,0,0,0.001454967
MO,6/6/2014,0.002421894,0,0,0.002421421
MO,9/6/2014,0.005315294,0,0,0.005314259
MO,10/6/2014,0.017784186,0,0,0.017780743
MO,11/6/2014,0.00566706,0,0,0.005665982
MO,12/6/2014,-0.030758394,0,0,-0.030752575
MO,13/6/2014,0.004118217,0,0,0.004117413
MO,16/6/2014,0.008685163,0,0,0.008683475
MO,17/6/2014,-0.003109304,0,0,-0.003108705
MO,18/6/2014,0.016074856,0,0,0.016071749
MO,19/6/2014,0.017001181,0,0,0.016997946
MO,20/6/2014,0.001160901,0,0,0.001160684
MO,23/6/2014,-0.009972171,0,0,-0.009970307
MO,24/6/2014,-0.007964394,0,0,-0.007962891
MO,25/6/2014,-0.00755608,-0.00755346,-0.007556069,-0.007554643
MO,26/6/2014,-0.003093029,-0.003091948,-0.003093024,-0.003092436
MO,27/6/2014,-0.001909308,-0.001908639,-0.001909305,-0.001908941
MO,30/6/2014,0.00286944,0.002868433,0.002869436,0.002868888
MO,1/7/2014,-0.002622794,-0.002621876,-0.002622791,-0.002622291
MO,2/7/2014,0.000956251,0.000955916,0.00095625,0.000956067
MO,3/7/2014,0.012419393,0,0.012419375,0.012417003
MO,7/7/2014,0.005425808,0,0.0054258,0.005424777
MO,8/7/2014,0.002111685,0,0.002111682,0.002111285
MO,9/7/2014,0.002107235,0,0.002107232,0.002106837
MO,10/7/2014,0.003504673,0,0.003504668,0.003504013
MO,11/7/2014,0.011175786,0,0.01117577,0.011173689
MO,14/7/2014,-0.001842045,-0.001841621,-0.001842042,-0.001841703
MO,15/7/2014,-0.036678201,-0.036669745,-0.036678149,-0.036671383
MO,16/7/2014,0.001436782,0.001436438,0.00143678,0.001436504
MO,17/7/2014,-0.005738881,-0.00573751,-0.005738873,-0.005737775
MO,18/7/2014,0.014189514,0.014186104,0.014189493,0.014186765
MO,21/7/2014,-0.003794166,0,-0.003794161,-0.003793442
MO,22/7/2014,-0.001904308,0,-0.001904306,-0.001903943
MO,23/7/2014,-0.005008347,0,-0.00500834,-0.005007385
MO,24/7/2014,0.007670182,0,0.007670171,0.007668701
MO,25/7/2014,-0.007136061,0,-0.007136051,-0.007134693
MO,28/7/2014,-0.002156205,0,-0.002156202,-0.002155789
MO,29/7/2014,-0.002641056,0,-0.002641053,-0.002640546
MO,30/7/2014,-0.010110737,0,-0.010110722,-0.010108776
MO,31/7/2014,-0.012645914,0,-0.012645896,-0.012643436
MO,1/8/2014,-0.002463054,0,-0.00246305,-0.002462565
MO,4/8/2014,0.005679012,0.005678846,0.005679004,0.005677883
MO,5/8/2014,-0.003928308,0,-0.003928302,-0.003927531
MO,6/8/2014,0.02119793,0,0.021197898,0.02119372
MO,7/8/2014,-0.006758388,0,-0.006758378,-0.006757073
MO,8/8/2014,0.011664642,0.011662436,0.011664624,0.011662358
MO,11/8/2014,0.009128033,0,0.009128019,0.009126266
MO,12/8/2014,-0.001190193,0,-0.001190191,-0.001189965
MO,13/8/2014,0.002621544,0,0.002621541,0.002621041
MO,14/8/2014,0.004516282,0,0.004516276,0.004515417
MO,15/8/2014,-0.001419782,0,-0.00141978,-0.001419512
MO,18/8/2014,0.007109005,0,0.007108994,0.007107647
MO,19/8/2014,0.004705882,0,0.004705876,0.00470499
MO,20/8/2014,-0.005620609,0,-0.005620601,-0.005619548
MO,21/8/2014,0.002826189,0,0.002826185,0.002825653
MO,22/8/2014,0.000234852,0,0.000234852,0.000234808
MO,25/8/2014,0.004226344,0,0.004226338,0.004225545
MO,26/8/2014,0.002104279,0,0.002104276,0.002103882
MO,27/8/2014,-0.000933271,-0.000932896,-0.00093327,-0.000933096
MO,28/8/2014,0.002101822,0.002100977,0.002101819,0.002101426
MO,29/8/2014,0.00396178,0,0,0.003961037
MO,2/9/2014,0.002553389,0,0,0.002552911
MO,3/9/2014,0.000694605,0,0,0.000694476
MO,4/9/2014,-0.001850995,-0.001850756,0,-0.00185065
MO,5/9/2014,0.005795086,0.005794336,0,0.005794003
MO,8/9/2014,0.002304678,0.002304382,0,0.002304251
MO,9/9/2014,0.003679007,0,0,0.003678325
MO,10/9/2014,0.004810997,0,0,0.004810109
MO,11/9/2014,-0.015275878,0,0,-0.015273072
MO,12/9/2014,-0.000694605,0,0,-0.000694476
MO,15/9/2014,0.025718258,0.025708294,0,0.025713456
MO,16/9/2014,0.002032979,0.002032212,0,0.002032609
MO,17/9/2014,0.005635708,0.005633584,0,0.005634684
MO,18/9/2014,0.002914145,0.002913053,0,0.002913618
MO,19/9/2014,0.005587841,0,0,0.005586835
MO,22/9/2014,0.008001778,0,0,0.008000345
MO,23/9/2014,-0.01168688,0,0,-0.011684803
MO,24/9/2014,0.019634092,0.019627934,0,0.019630562
MO,25/9/2014,-0.012910284,-0.012906314,0,-0.012908008
MO,26/9/2014,0.015517624,0.015512788,0.015514075,0.015514852
MO,29/9/2014,0.005020738,0,0,0.005019855
MO,30/9/2014,-0.002172024,-0.00217189,-0.002171899,-0.002171644
MO,1/10/2014,-0.003700479,-0.00370025,-0.003700265,-0.00369983
MO,2/10/2014,-0.006554512,-0.006554105,-0.006554131,-0.006553358
MO,3/10/2014,0.015834616,0.015833628,0.015833691,0.01583181
MO,6/10/2014,0.006927906,0,0,0.006926698
MO,7/10/2014,-0.009890346,0,0,-0.009888633
MO,8/10/2014,0.016286645,0.016285612,0.016282305,0.016283795
MO,9/10/2014,-0.009188034,-0.009187461,-0.009185625,-0.009186452
MO,10/10/2014,0.007547984,0,0.007545986,0.007546672
MO,14/10/2014,-0.011558219,0,-0.011555183,-0.011556226
MO,15/10/2014,-0.014075357,-0.014071388,-0.014071617,-0.014072901
MO,16/10/2014,-0.007906875,-0.007904613,-0.007904744,-0.007905475
MO,17/10/2014,0.010847908,0.010844781,0.010844961,0.010845973
MO,20/10/2014,0.016644766,0,0.016640292,0.016641828
MO,21/10/2014,0.012925463,0,0.012922046,0.01292322
MO,22/10/2014,0.000850702,0,0.00085048,0.000850556
MO,23/10/2014,0.001487463,0,0.001487075,0.001487208
MO,24/10/2014,0.007638447,0,0.007636458,0.007637141
MO,27/10/2014,0.00315856,0,0.003157744,0.003158024
MO,28/10/2014,-0.002308984,0,-0.002308389,-0.002308594
MO,29/10/2014,0.000841574,0,0.000841356,0.000841431
MO,30/10/2014,-0.001471516,-0.001471196,-0.001471136,-0.001471266
MO,31/10/2014,0.017684211,0.017680361,0.017679642,0.017681211
MO,3/11/2014,0.011998345,0,0.011995299,0.011996345
MO,4/11/2014,0.010220769,0,0.010218205,0.010219085
MO,5/11/2014,0.006677459,0,0.0066758,0.00667637
MO,6/11/2014,-0.003819095,0,-0.003818153,-0.003818477
MO,7/11/2014,0.006255044,0.006253192,0.006253496,0.006254027
MO,10/11/2014,0,0,0,0
MO,12/11/2014,-0.010828153,0,-0.010825489,-0.010826404
MO,13/11/2014,0.002432597,0,0.002431992,0.002432199
MO,14/11/2014,-0.013549039,0,-0.013545677,-0.013546832
MO,17/11/2014,0.005535055,0,0.005533663,0.005534141
MO,18/11/2014,0.004485219,0,0.004484097,0.004484482
MO,19/11/2014,-0.002638522,0,-0.002637865,-0.002638091
MO,20/11/2014,-0.006308506,0,-0.006306931,-0.006307472
MO,21/11/2014,0.008396478,0,0.008394368,0.008395092
MO,24/11/2014,0.000203087,0,0.000203036,0.000203054
